"MunicipalityName","FIPS_ID","Year","Population"
"Louisville",46355,2013,19455
"Loveland",46465,2013,71022
"Lyons",47070,2013,2101
"Manassa",48060,2013,990
"Mancos",48115,2013,1347
"Manitou Springs",48445,2013,5284
"Manzanola",48500,2013,426
"Marble",48555,2013,130
"Mead",49600,2013,3916
"Meeker",49875,2013,2454
"Merino",50040,2013,280
"Milliken",50480,2013,5884
"Minturn",50920,2013,1025
"Moffat",51250,2013,115
"Monte Vista",51635,2013,4342
"Montezuma",51690,2013,67
"Montrose",51745,2013,18899
"Monument",51800,2013,5875
"Morrison",52075,2013,433
"Mount Crested Butte",52570,2013,797
"Mountain View",52350,2013,521
"Mountain Village",52550,2013,1362
"Naturita",53120,2013,531
"Nederland",53175,2013,1486
"New Castle",53395,2013,4535
"Northglenn",54330,2013,37398
"Norwood",54880,2013,533
"Nucla",54935,2013,700
"Nunn",55045,2013,434
"Oak Creek",55155,2013,882
"Olathe",55540,2013,1801
"Olney Springs",55705,2013,332
"Ophir",55870,2013,186
"Orchard City",55980,2013,3078
"Ordway",56145,2013,1043
"Otis",56365,2013,470
"Ouray",56420,2013,1007
"Ovid",56475,2013,318
"Pagosa Springs",56860,2013,1751
"Palisade",56970,2013,2694
"Palmer Lake",57025,2013,2562
"Paoli",57245,2013,33
"Paonia",57300,2013,1576
"Parachute",57400,2013,1090
"Parker",57630,2013,48721
"Peetz",58235,2013,233
"Pierce",59005,2013,863
"Pitkin",59830,2013,67
"Platteville",60160,2013,2582
"Poncha Springs",60600,2013,766
"Pritchett",61315,2013,136
"Pueblo",62000,2013,107848
"Ramah",62660,2013,127
"Rangely",62880,2013,2446
"Raymer",63045,2013,99
"Red Cliff",63265,2013,266
"Rico",64090,2013,260
"Ridgway",64200,2013,932
"Rifle",64255,2013,9220
"Rockvale",64970,2013,496
"Rocky Ford",65190,2013,3885
"Romeo",65740,2013,406
"Rye",66895,2013,153
"Saguache",67005,2013,483
"Salida",67280,2013,5336
"San Luis",68105,2013,615
"Sanford",67830,2013,876
"Sawpit",68655,2013,41
"Sedgwick",68930,2013,143
"Seibert",69040,2013,181
"Severance",69150,2013,3422
"Sheridan",69645,2013,6812
"Sheridan Lake",69700,2013,89
"Silt",70195,2013,2969
"Silver Cliff",70250,2013,582
"Silver Plume",70360,2013,170
"Silverthorne",70525,2013,4013
"Silverton",70580,2013,637
"Simla",70635,2013,624
"Snowmass Village",71755,2013,2868
"South Fork",72395,2013,377
"Springfield",73330,2013,1414
"Starkville",73715,2013,54
"Steamboat Springs",73825,2013,12099
"Sterling",73935,2013,13971
"Stratton",74485,2013,659
"Sugar City",74815,2013,248
"Superior",75640,2013,12827
"Swink",75970,2013,606
"Telluride",76795,2013,2426
"Thornton",77290,2013,127161
"Timnath",77510,2013,1522
"Trinidad",78610,2013,8322
"Two Buttes",79270,2013,42
"Vail",80040,2013,5297
"Victor",80865,2013,391
"Vilas",81030,2013,110
"Vona",81690,2013,106
"Walden",82130,2013,587
"Walsenburg",82350,2013,2925
"Walsh",82460,2013,530
"Ward",82735,2013,154
"Wellington",83230,2013,6704
"Westcliffe",83450,2013,564
"Westminster",83835,2013,110293
"Wheat Ridge",84440,2013,30909
"Wiggins",84770,2013,895
"Wiley",85045,2013,395
"Williamsburg",85155,2013,659
"Windsor",85485,2013,21406
"Winter Park",85705,2013,1052
"Woodland Park",86090,2013,7140
"Wray",86310,2013,2358
"Yampa",86475,2013,431
"Yuma",86750,2013,3578
"Aguilar",760,2014,476
"Akron",925,2014,1686
"Alamosa",1090,2014,9094
"Alma",1530,2014,274
"Antonito",2355,2014,773
"Arriba",3235,2014,194
"Arvada",3455,2014,113516
"Aspen",3620,2014,6926
"Ault",3950,2014,1607
"Aurora",4000,2014,349969
"Avon",4110,2014,6484
"Basalt",4935,2014,3859
"Bayfield",5265,2014,2529
"Bennett",6090,2014,2446
"Berthoud",6255,2014,5767
"Bethune",6530,2014,238
"Black Hawk",7025,2014,126
"Blanca",7190,2014,388
"Blue River",7410,2014,878
"Bonanza City",7571,2014,17
"Boone",7795,2014,344
"Boulder",7850,2014,105142
"Bow Mar",8070,2014,926
"Branson",8345,2014,65
"Breckenridge",8400,2014,4835
"Brighton",8675,2014,36957
"Brookside",9115,2014,244
"Broomfield",9280,2014,61554
"Brush",9555,2014,5413
"Buena Vista",10105,2014,2769
"Burlington",10600,2014,3974
"Calhan",11260,2014,809
"Campo",11645,2014,104
"Canon City",11810,2014,16247
"Carbondale",12045,2014,6522
"Castle Rock",12415,2014,54425
"Cedaredge",12635,2014,2175
"Centennial",12815,2014,107948
"Center",12855,2014,2179
"Central City",12910,2014,714
"Cheraw",13460,2014,246
"Cherry Hills Village",13845,2014,6374
"Cheyenne Wells",14175,2014,845
"Castle Pines",12387,2014,10909
"Creede",14765,2014,283
"Coal Creek",15330,2014,358
"Cokedale",15550,2014,118
"Collbran",15605,2014,693
"Colorado Springs",16000,2014,444465
"Columbine Valley",16385,2014,1335
"Commerce City",16495,2014,51518
"Cortez",17375,2014,8610
"Craig",17760,2014,8790
"Crawford",17925,2014,415
"Crested Butte",18310,2014,1538
"Crestone",18420,2014,151
"Cripple Creek",18530,2014,1022
"Crook",18640,2014,108
"Crowley",18750,2014,169
"Dacono",19080,2014,4456
"De Beque",19355,2014,490
"Deer Trail",19630,2014,584
"Del Norte",19795,2014,1611
"Delta",19850,2014,8591
"Denver",20000,2014,662855
"Dillon",20440,2014,926
"Dinosaur",20495,2014,314
"Dolores",20770,2014,947
"Dove Creek",21265,2014,699
"Durango",22035,2014,17836
"Eads",22145,2014,596
"Eagle",22200,2014,6573
"Eaton",22860,2014,4796
"Eckley",23025,2014,258
"Edgewater",23135,2014,5314
"Elizabeth",23740,2014,1387
"Empire",24620,2014,289
"Englewood",24785,2014,32603
"Erie",24950,2014,20640
"Estes Park",25115,2014,6145
"Evans",25280,2014,19462
"Fairplay",25610,2014,686
"Federal Heights",26270,2014,12156
"Firestone",26600,2014,11494
"Flagler",26765,2014,563
"Fleming",26875,2014,403
"Florence",27040,2014,3829
"Fort Collins",27425,2014,156479
"Fort Lupton",27700,2014,7780
"Fort Morgan",27810,2014,11213
"Fountain",27865,2014,28489
"Fowler",27975,2014,1154
"Foxfield",28105,2014,769
"Fraser",28305,2014,1185
"Frederick",28360,2014,10880
"Frisco",28690,2014,2806
"Fruita",28745,2014,12754
"Garden City",29185,2014,243
"Genoa",29680,2014,141
"Georgetown",29735,2014,1006
"Gilcrest",29955,2014,1082
"Glendale",30340,2014,4992
"Glenwood Springs",30780,2014,9807
"Golden",30835,2014,20093
"Granada",31550,2014,494
"Granby",31605,2014,1939
"Grand Junction",31660,2014,62136
"Grand Lake",31715,2014,475
"Greeley",32155,2014,98380
"Green Mountain Falls",32650,2014,844
"Greenwood Village",33035,2014,15420
"Grover",33310,2014,143
"Gunnison",33640,2014,6064
"Gypsum",33695,2014,6748
"Hartman",34520,2014,77
"Haswell",34740,2014,69
"Haxtun",34960,2014,967
"Hayden",35070,2014,1855
"Hillrose",36610,2014,261
"Holly",37215,2014,773
"Holyoke",37270,2014,2248
"Hooper",37380,2014,102
"Hot Sulphur Springs",37600,2014,671
"Hotchkiss",37545,2014,908
"Hudson",37820,2014,1574
"Hugo",37875,2014,719
"Idaho Springs",38370,2014,1764
"Ignacio",38535,2014,718
"Iliff",38590,2014,264
"Jamestown",39195,2014,255
"Johnstown",39855,2014,13247
"Julesburg",39965,2014,1196
"Keenesburg",40185,2014,1189
"Kersey",40515,2014,1536
"Kim",40570,2014,65
"Kiowa",40790,2014,738
"Kit Carson",41010,2014,232
"Kremmling",41560,2014,1371
"La Jara",42055,2014,807
"La Junta",42110,2014,6907
"La Salle",43605,2014,2054
"La Veta",44100,2014,753
"Lafayette",41835,2014,26949
"Lake City",42330,2014,368
"Lakeside",42495,2014,8
"Lakewood",43000,2014,149754
"Lamar",43110,2014,7485
"Larkspur",43550,2014,197
"Las Animas",43660,2014,2179
"Leadville",44320,2014,2607
"Limon",44980,2014,1912
"Littleton",45255,2014,44882
"Lochbuie",45530,2014,5355
"Log Lane Village",45695,2014,867
"Lone Tree",45955,2014,12812
"Longmont",45970,2014,90682
"Louisville",46355,2014,19898
"Loveland",46465,2014,72173
"Lyons",47070,2014,1907
"Manassa",48060,2014,994
"Mancos",48115,2014,1362
"Manitou Springs",48445,2014,5288
"Manzanola",48500,2014,423
"Marble",48555,2014,132
"Mead",49600,2014,4044
"Meeker",49875,2014,2418
"Merino",50040,2014,281
"Milliken",50480,2014,6057
"Minturn",50920,2014,1029
"Moffat",51250,2014,114
"Monte Vista",51635,2014,4286
"Montezuma",51690,2014,68
"Montrose",51745,2014,18934
"Monument",51800,2014,5973
"Morrison",52075,2014,435
"Mount Crested Butte",52570,2014,804
"Mountain View",52350,2014,527
"Mountain Village",52550,2014,1383
"Naturita",53120,2014,531
"Nederland",53175,2014,1495
"New Castle",53395,2014,4579
"Northglenn",54330,2014,38192
"Norwood",54880,2014,547
"Nucla",54935,2014,699
"Nunn",55045,2014,439
"Oak Creek",55155,2014,893
"Olathe",55540,2014,1799
"Olney Springs",55705,2014,331
"Ophir",55870,2014,191
"Orchard City",55980,2014,3026
"Ordway",56145,2014,1040
"Otis",56365,2014,471
"Ouray",56420,2014,996
"Ovid",56475,2014,316
"Pagosa Springs",56860,2014,1772
"Palisade",56970,2014,2695
"Palmer Lake",57025,2014,2602
"Paoli",57245,2014,33
"Paonia",57300,2014,1665
"Parachute",57400,2014,1092
"Parker",57630,2014,50183
"Peetz",58235,2014,234
"Pierce",59005,2014,873
"Pitkin",59830,2014,68
"Platteville",60160,2014,2614
"Poncha Springs",60600,2014,767
"Pritchett",61315,2014,134
"Pueblo",62000,2014,108097
"Ramah",62660,2014,127
"Rangely",62880,2014,2398
"Raymer",63045,2014,100
"Red Cliff",63265,2014,269
"Rico",64090,2014,253
"Ridgway",64200,2014,946
"Rifle",64255,2014,9241
"Rockvale",64970,2014,498
"Rocky Ford",65190,2014,3861
"Romeo",65740,2014,407
"Rye",66895,2014,153
"Saguache",67005,2014,476
"Salida",67280,2014,5305
"San Luis",68105,2014,612
"Sanford",67830,2014,878
"Sawpit",68655,2014,42
"Sedgwick",68930,2014,142
"Seibert",69040,2014,219
"Severance",69150,2014,3557
"Sheridan",69645,2014,7263
"Sheridan Lake",69700,2014,88
"Silt",70195,2014,2996
"Silver Cliff",70250,2014,587
"Silver Plume",70360,2014,172
"Silverthorne",70525,2014,4206
"Silverton",70580,2014,655
"Simla",70635,2014,631
"Snowmass Village",71755,2014,2864
"South Fork",72395,2014,372
"Springfield",73330,2014,1394
"Starkville",73715,2014,52
"Steamboat Springs",73825,2014,12340
"Sterling",73935,2014,14193
"Stratton",74485,2014,660
"Sugar City",74815,2014,248
"Superior",75640,2014,12855
"Swink",75970,2014,602
"Telluride",76795,2014,2465
"Thornton",77290,2014,129870
"Timnath",77510,2014,1958
"Trinidad",78610,2014,8065
"Two Buttes",79270,2014,41
"Vail",80040,2014,5322
"Victor",80865,2014,370
"Vilas",81030,2014,109
"Vona",81690,2014,106
"Walden",82130,2014,601
"Walsenburg",82350,2014,2884
"Walsh",82460,2014,522
"Ward",82735,2014,154
"Wellington",83230,2014,7134
"Westcliffe",83450,2014,571
"Westminster",83835,2014,111617
"Wheat Ridge",84440,2014,31102
"Wiggins",84770,2014,889
"Wiley",85045,2014,387
"Williamsburg",85155,2014,659
"Windsor",85485,2014,22619
"Winter Park",85705,2014,969
"Woodland Park",86090,2014,7452
"Wray",86310,2014,2368
"Yampa",86475,2014,440
"Yuma",86750,2014,3579
"Aguilar",760,2015,475
"Akron",925,2015,1707
"Alamosa",1090,2015,9195
"Alma",1530,2015,279
"Antonito",2355,2015,754
"Arriba",3235,2015,196
"Arvada",3455,2015,114928
"Aspen",3620,2015,7106
"Ault",3950,2015,1631
"Aurora",4000,2015,357556
"Avon",4110,2015,6523
"Basalt",4935,2015,3868
"Bayfield",5265,2015,2570
"Bennett",6090,2015,2477
"Berthoud",6255,2015,5950
"Bethune",6530,2015,236
"Black Hawk",7025,2015,126
"Blanca",7190,2015,385
"Blue River",7410,2015,900
"Bonanza City",7571,2015,17
"Boone",7795,2015,347
"Boulder",7850,2015,107267
"Bow Mar",8070,2015,946
"Branson",8345,2015,65
"Breckenridge",8400,2015,4966
"Brighton",8675,2015,37972
"Brookside",9115,2015,247
"Broomfield",9280,2015,64656
"Brush",9555,2015,5407
"Buena Vista",10105,2015,2798
"Burlington",10600,2015,4179
"Calhan",11260,2015,830
"Campo",11645,2015,103
"Canon City",11810,2015,16351
"Carbondale",12045,2015,6611
"Castle Rock",12415,2015,56751
"Cedaredge",12635,2015,2183
"Centennial",12815,2015,109138
"Center",12855,2015,2178
"Central City",12910,2015,725
"Cheraw",13460,2015,244
"Cherry Hills Village",13845,2015,6394
"Cheyenne Wells",14175,2015,834
"Castle Pines",12387,2015,10964
"Creede",14765,2015,299
"Coal Creek",15330,2015,359
"Cokedale",15550,2015,117
"Collbran",15605,2015,685
"Colorado Springs",16000,2015,451718
"Columbine Valley",16385,2015,1360
"Commerce City",16495,2015,53215
"Cortez",17375,2015,8703
"Craig",17760,2015,8793
"Crawford",17925,2015,413
"Crested Butte",18310,2015,1575
"Crestone",18420,2015,152
"Cripple Creek",18530,2015,1002
"Crook",18640,2015,108
"Crowley",18750,2015,166
"Dacono",19080,2015,4598
"De Beque",19355,2015,486
"Deer Trail",19630,2015,618
"Del Norte",19795,2015,1593
"Delta",19850,2015,8589
"Denver",20000,2015,680658
"Dillon",20440,2015,943
"Dinosaur",20495,2015,314
"Dolores",20770,2015,959
"Dove Creek",21265,2015,699
"Durango",22035,2015,18217
"Eads",22145,2015,598
"Eagle",22200,2015,6661
"Eaton",22860,2015,4925
"Eckley",23025,2015,253
"Edgewater",23135,2015,5311
"Elizabeth",23740,2015,1402
"Empire",24620,2015,295
"Englewood",24785,2015,32955
"Erie",24950,2015,21200
"Estes Park",25115,2015,6212
"Evans",25280,2015,19933
"Fairplay",25610,2015,697
"Federal Heights",26270,2015,12300
"Firestone",26600,2015,11961
"Flagler",26765,2015,559
"Fleming",26875,2015,408
"Florence",27040,2015,3854
"Fort Collins",27425,2015,160574
"Fort Lupton",27700,2015,7831
"Fort Morgan",27810,2015,11200
"Fountain",27865,2015,28997
"Fowler",27975,2015,1145
"Foxfield",28105,2015,776
"Fraser",28305,2015,1203
"Frederick",28360,2015,11387
"Frisco",28690,2015,2890
"Fruita",28745,2015,12554
"Garden City",29185,2015,244
"Genoa",29680,2015,142
"Georgetown",29735,2015,1051
"Gilcrest",29955,2015,1083
"Glendale",30340,2015,5038
"Glenwood Springs",30780,2015,9855
"Golden",30835,2015,20354
"Granada",31550,2015,489
"Granby",31605,2015,1974
"Grand Junction",31660,2015,63734
"Grand Lake",31715,2015,479
"Greeley",32155,2015,101228
"Green Mountain Falls",32650,2015,848
"Greenwood Village",33035,2015,15580
"Grover",33310,2015,144
"Gunnison",33640,2015,6167
"Gypsum",33695,2015,6856
"Hartman",34520,2015,77
"Haswell",34740,2015,69
"Haxtun",34960,2015,966
"Hayden",35070,2015,1866
"Hillrose",36610,2015,301
"Holly",37215,2015,767
"Holyoke",37270,2015,2198
"Hooper",37380,2015,102
"Hot Sulphur Springs",37600,2015,677
"Hotchkiss",37545,2015,908
"Hudson",37820,2015,1584
"Hugo",37875,2015,726
"Idaho Springs",38370,2015,1789
"Ignacio",38535,2015,720
"Iliff",38590,2015,264
"Jamestown",39195,2015,247
"Johnstown",39855,2015,14856
"Julesburg",39965,2015,1226
"Keenesburg",40185,2015,1197
"Kersey",40515,2015,1558
"Kim",40570,2015,65
"Kiowa",40790,2015,743
"Kit Carson",41010,2015,227
"Kremmling",41560,2015,1408
"La Jara",42055,2015,788
"La Junta",42110,2015,6858
"La Salle",43605,2015,2068
"La Veta",44100,2015,758
"Lafayette",41835,2015,27643
"Lake City",42330,2015,364
"Lakeside",42495,2015,8
"Lakewood",43000,2015,152898
"Lamar",43110,2015,7408
"Larkspur",43550,2015,202
"Las Animas",43660,2015,2213
"Leadville",44320,2015,2664
"Limon",44980,2015,1932
"Littleton",45255,2015,46256
"Lochbuie",45530,2015,5466
"Log Lane Village",45695,2015,866
"Lone Tree",45955,2015,13082
"Longmont",45970,2015,92128
"Louisville",46355,2015,20167
"Loveland",46465,2015,74491
"Lyons",47070,2015,1920
"Manassa",48060,2015,977
"Mancos",48115,2015,1378
"Manitou Springs",48445,2015,5385
"Manzanola",48500,2015,420
"Marble",48555,2015,134
"Mead",49600,2015,4386
"Meeker",49875,2015,2378
"Merino",50040,2015,282
"Milliken",50480,2015,6348
"Minturn",50920,2015,1033
"Moffat",51250,2015,114
"Monte Vista",51635,2015,4239
"Montezuma",51690,2015,70
"Montrose",51745,2015,18944
"Monument",51800,2015,6093
"Morrison",52075,2015,437
"Mount Crested Butte",52570,2015,822
"Mountain View",52350,2015,533
"Mountain Village",52550,2015,1382
"Naturita",53120,2015,529
"Nederland",53175,2015,1502
"New Castle",53395,2015,4638
"Northglenn",54330,2015,38644
"Norwood",54880,2015,550
"Nucla",54935,2015,696
"Nunn",55045,2015,442
"Oak Creek",55155,2015,904
"Olathe",55540,2015,1792
"Olney Springs",55705,2015,325
"Ophir",55870,2015,191
"Orchard City",55980,2015,3026
"Ordway",56145,2015,1021
"Otis",56365,2015,476
"Ouray",56420,2015,990
"Ovid",56475,2015,320
"Pagosa Springs",56860,2015,1801
"Palisade",56970,2015,2690
"Palmer Lake",57025,2015,2650
"Paoli",57245,2015,32
"Paonia",57300,2015,1666
"Parachute",57400,2015,1099
"Parker",57630,2015,51182
"Peetz",58235,2015,235
"Pierce",59005,2015,878
"Pitkin",59830,2015,69
"Platteville",60160,2015,2656
"Poncha Springs",60600,2015,783
"Pritchett",61315,2015,132
"Pueblo",62000,2015,109214
"Ramah",62660,2015,128
"Rangely",62880,2015,2370
"Raymer",63045,2015,103
"Red Cliff",63265,2015,279
"Rico",64090,2015,255
"Ridgway",64200,2015,970
"Rifle",64255,2015,9310
"Rockvale",64970,2015,500
"Rocky Ford",65190,2015,3832
"Romeo",65740,2015,400
"Rye",66895,2015,155
"Saguache",67005,2015,477
"Salida",67280,2015,5371
"San Luis",68105,2015,608
"Sanford",67830,2015,858
"Sawpit",68655,2015,42
"Sedgwick",68930,2015,146
"Seibert",69040,2015,220
"Severance",69150,2015,3756
"Sheridan",69645,2015,7753
"Sheridan Lake",69700,2015,88
"Silt",70195,2015,3030
"Silver Cliff",70250,2015,595
"Silver Plume",70360,2015,174
"Silverthorne",70525,2015,4340
"Silverton",70580,2015,634
"Simla",70635,2015,637
"Snowmass Village",71755,2015,2866
"South Fork",72395,2015,368
"Springfield",73330,2015,1382
"Starkville",73715,2015,52
"Steamboat Springs",73825,2015,12497
"Sterling",73935,2015,14168
"Stratton",74485,2015,655
"Sugar City",74815,2015,243
"Superior",75640,2015,12977
"Swink",75970,2015,597
"Telluride",76795,2015,2485
"Thornton",77290,2015,132476
"Timnath",77510,2015,2419
"Trinidad",78610,2015,8047
"Two Buttes",79270,2015,41
"Vail",80040,2015,5439
"Victor",80865,2015,363
"Vilas",81030,2015,108
"Vona",81690,2015,106
"Walden",82130,2015,585
"Walsenburg",82350,2015,2900
"Walsh",82460,2015,518
"Ward",82735,2015,155
"Wellington",83230,2015,7709
"Westcliffe",83450,2015,576
"Westminster",83835,2015,112508
"Wheat Ridge",84440,2015,31185
"Wiggins",84770,2015,888
"Wiley",85045,2015,383
"Williamsburg",85155,2015,677
"Windsor",85485,2015,23454
"Winter Park",85705,2015,991
"Woodland Park",86090,2015,8525
"Wray",86310,2015,2326
"Yampa",86475,2015,442
"Yuma",86750,2015,3571
"Aguilar",760,2016,476
"Akron",925,2016,1720
"Alamosa",1090,2016,9343
"Alma",1530,2016,289
"Antonito",2355,2016,747
"Arriba",3235,2016,200
"Arvada",3455,2016,117260
"Aspen",3620,2016,7114
"Ault",3950,2016,1700
"Aurora",4000,2016,361967
"Avon",4110,2016,6570
"Basalt",4935,2016,3907
"Bayfield",5265,2016,2632
"Bennett",6090,2016,2492
"Berthoud",6255,2016,6242
"Bethune",6530,2016,234
"Black Hawk",7025,2016,128
"Blanca",7190,2016,395
"Blue River",7410,2016,914
"Bonanza City",7571,2016,17
"Boone",7795,2016,351
"Boulder",7850,2016,107789
"Bow Mar",8070,2016,971
"Branson",8345,2016,65
"Breckenridge",8400,2016,5035
"Brighton",8675,2016,38805
"Brookside",9115,2016,254
"Broomfield",9280,2016,66252
"Brush",9555,2016,5391
"Buena Vista",10105,2016,2833
"Burlington",10600,2016,3633
"Calhan",11260,2016,840
"Campo",11645,2016,102
"Canon City",11810,2016,16620
"Carbondale",12045,2016,6772
"Castle Rock",12415,2016,57289
"Cedaredge",12635,2016,2221
"Centennial",12815,2016,109439
"Center",12855,2016,2224
"Central City",12910,2016,733
"Cheraw",13460,2016,244
"Cherry Hills Village",13845,2016,6428
"Cheyenne Wells",14175,2016,840
"Castle Pines",12387,2016,10919
"Creede",14765,2016,304
"Coal Creek",15330,2016,365
"Cokedale",15550,2016,118
"Collbran",15605,2016,691
"Colorado Springs",16000,2016,460953
"Columbine Valley",16385,2016,1408
"Commerce City",16495,2016,53577
"Cortez",17375,2016,8986
"Craig",17760,2016,8922
"Crawford",17925,2016,419
"Crested Butte",18310,2016,1606
"Crestone",18420,2016,157
"Cripple Creek",18530,2016,1158
"Crook",18640,2016,108
"Crowley",18750,2016,166
"Dacono",19080,2016,5008
"De Beque",19355,2016,493
"Deer Trail",19630,2016,689
"Del Norte",19795,2016,1595
"Delta",19850,2016,8711
"Denver",20000,2016,693292
"Dillon",20440,2016,957
"Dinosaur",20495,2016,319
"Dolores",20770,2016,991
"Dove Creek",21265,2016,721
"Durango",22035,2016,18607
"Eads",22145,2016,577
"Eagle",22200,2016,6748
"Eaton",22860,2016,5104
"Eckley",23025,2016,253
"Edgewater",23135,2016,5349
"Elizabeth",23740,2016,1409
"Empire",24620,2016,297
"Englewood",24785,2016,34007
"Erie",24950,2016,21972
"Estes Park",25115,2016,6259
"Evans",25280,2016,20223
"Fairplay",25610,2016,715
"Federal Heights",26270,2016,12384
"Firestone",26600,2016,12943
"Flagler",26765,2016,554
"Fleming",26875,2016,405
"Florence",27040,2016,3920
"Fort Collins",27425,2016,162919
"Fort Lupton",27700,2016,7975
"Fort Morgan",27810,2016,11165
"Fountain",27865,2016,29581
"Fowler",27975,2016,1146
"Foxfield",28105,2016,780
"Fraser",28305,2016,1239
"Frederick",28360,2016,12209
"Frisco",28690,2016,2931
"Fruita",28745,2016,12679
"Garden City",29185,2016,247
"Genoa",29680,2016,145
"Georgetown",29735,2016,1061
"Gilcrest",29955,2016,1094
