LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
1305.57064881000,0.00000000000,1,2300586,HALL DITCH 2,1305.57068943000
434.14484874100,0.00000000000,1,4800559,LA GARDE DITCH,434.14472755400
264.21672362800,0.00000000000,1,8000710,CUMBERLAND DITCH 1,264.21678090300
5474.35192338000,0.00000000000,1,0700694,WADSWORTH DITCH,5474.35191947000
573.77258591200,0.00000000000,1,8000728,CASSEL CREEK DITCH,573.77258227400
3967.03186884000,0.00000000000,1,0300929,NEW CACHE LA POUDRE CO D,3967.03182249000
6652.18425492000,0.00000000000,1,0300931,B H EATON DITCH,6652.18422495000
510.44388282500,0.00000000000,1,4800563,FORRESTER CREEK DITCH,510.44395426800
2414.13774652000,0.00000000000,1,0100835,SEVEN CROSS D-MAPELLI F,2414.13777116000
2549.66201273000,0.00000000000,1,4800506,PARKER DITCH,2549.66207111000
11744.87150030000,0.00000000000,1,0200821,MEADOW ISLAND 1 DITCH,11744.87143120000
6527.83069523000,0.00000000000,1,0400520,GEORGE RIST DITCH,6527.83068795000
752.98144790000,0.00000000000,1,4800533,CABIN DITCH,752.98138130800
96.80610661090,0.00000000000,1,0500573,HINMAN DITCH,96.80613631750
1317.99132139000,0.00000000000,1,0700599,LANE DITCH,1317.99132508000
959.36517458300,0.00000000000,1,0600613,KERR DITCH NO 2,959.36512568100
484.93315781900,0.00000000000,1,0800909,WHEELER DITCH 1,484.93321932100
178.99048027200,0.00000000000,1,0500513,DAVE MILLER DITCH,178.99048422400
2644.63782917000,0.00000000000,1,4800514,YELTON DITCH,2644.63779374000
